Date,Weight,Body Fat %,Breakfast,Lunch,Dinner
1/18/2017,,,,,
1/19/2017,,,,,
1/20/2017,,,,,
1/21/2017,,,,,
1/22/2017,,,,,
1/23/2017,,,,,
1/24/2017,,,,,
1/25/2017,,,,,
1/26/2017,,,,,
1/27/2017,,,,,
1/28/2017,,,,,
1/29/2017,,,,,
1/30/2017,,,,,
1/31/2017,,,,,
2/1/2017,,,,,
2/2/2017,,,,,
2/3/2017,,,,,
2/4/2017,,,,,
2/5/2017,,,,,
2/6/2017,,,,,
2/7/2017,,,,,
2/8/2017,,,,,
2/9/2017,,,,,
2/10/2017,,,,,
2/11/2017,,,,,
2/12/2017,,,,,
2/13/2017,,,,,
2/14/2017,,,,,
2/15/2017,,,,,
2/16/2017,,,,,
2/17/2017,,,,,
2/18/2017,,,,,
2/19/2017,,,,,
2/20/2017,,,,,
2/21/2017,,,,,
2/22/2017,,,,,
2/23/2017,,,,,
2/24/2017,,,,,
2/25/2017,,,,,
2/26/2017,,,,,
2/27/2017,,,,,
2/28/2017,,,,,
3/1/2017,,,,,
3/2/2017,,,,,
3/3/2017,,,,,
3/4/2017,,,,,
3/5/2017,,,,,
3/6/2017,,,,,
3/7/2017,,,,,
3/8/2017,,,,,
3/9/2017,,,,,
3/10/2017,,,,,
3/11/2017,,,,,
3/12/2017,,,,,
3/13/2017,,,,,
3/14/2017,,,,,
3/15/2017,,,,,
3/16/2017,,,,,
3/17/2017,,,,,
3/18/2017,,,,,
3/19/2017,,,,,
3/20/2017,,,,,
3/21/2017,,,,,
3/22/2017,,,,,
3/23/2017,,,,,
3/24/2017,,,,,
3/25/2017,,,,,
3/26/2017,,,,,
3/27/2017,,,,,
3/28/2017,,,,,
3/29/2017,,,,,
3/30/2017,,,,,
3/31/2017,,,,,
4/1/2017,,,,,
4/2/2017,,,,,
4/3/2017,,,,,
4/4/2017,,,,,
4/5/2017,,,,,
4/6/2017,,,,,
4/7/2017,,,,,
4/8/2017,,,,,
4/9/2017,,,,,
4/10/2017,,,,,
4/11/2017,,,,,
4/12/2017,,,,,
4/13/2017,,,,,
4/14/2017,,,,,
4/15/2017,,,,,
4/16/2017,,,,,
4/17/2017,,,,,
4/18/2017,,,,,
4/19/2017,,,,,
4/20/2017,,,,,
4/21/2017,,,,,
4/22/2017,,,,,
4/23/2017,,,,,
4/24/2017,,,,,
4/25/2017,,,,,
4/26/2017,,,,,
4/27/2017,,,,,
4/28/2017,,,,,
4/29/2017,,,,,
4/30/2017,,,,,
5/1/2017,,,,,
5/2/2017,,,,,
5/3/2017,,,,,
5/4/2017,,,,,
5/5/2017,,,,,
5/6/2017,,,,,
5/7/2017,,,,,
5/8/2017,,,,,
5/9/2017,,,,,
5/10/2017,,,,,
5/11/2017,,,,,
5/12/2017,,,,,
5/13/2017,,,,,
5/14/2017,,,,,
5/15/2017,,,,,
5/16/2017,,,,,
5/17/2017,,,,,
5/18/2017,,,,,
5/19/2017,,,,,
5/20/2017,,,,,
5/21/2017,,,,,
5/22/2017,,,,,
5/23/2017,,,,,
5/24/2017,,,,,
5/25/2017,,,,,
5/26/2017,,,,,
5/27/2017,,,,,
5/28/2017,,,,,
5/29/2017,,,,,
5/30/2017,,,,,
5/31/2017,,,,,
6/1/2017,,,,,
6/2/2017,,,,,
6/3/2017,,,,,
6/4/2017,,,,,
6/5/2017,,,,,
6/6/2017,,,,,
6/7/2017,,,,,
6/8/2017,,,,,
6/9/2017,,,,,
6/10/2017,,,,,
6/11/2017,,,,,
6/12/2017,,,,,
6/13/2017,,,,,
6/14/2017,,,,,
6/15/2017,,,,,
6/16/2017,,,,,
6/17/2017,,,,,
6/18/2017,,,,,
6/19/2017,,,,,
6/20/2017,,,,,
6/21/2017,,,,,
6/22/2017,,,,,
6/23/2017,,,,,
6/24/2017,,,,,
6/25/2017,,,,,
6/26/2017,,,,,
6/27/2017,,,,,
6/28/2017,,,,,
6/29/2017,,,,,
6/30/2017,,,,,
7/1/2017,203.3,,,,
7/2/2017,,,,,
7/3/2017,,,,,
7/4/2017,204.1,,,,
7/5/2017,204.3,,,,
7/6/2017,206.4,,,,
7/7/2017,205.1,,,,
7/8/2017,205.1,,,,
7/9/2017,206.5,,,,
7/10/2017,205.8,,,,
7/11/2017,206.2,,,,
7/12/2017,204.7,,,,
7/13/2017,203.4,,,,
7/14/2017,203.7,,,,
7/15/2017,,,,,
7/16/2017,,,,,
7/17/2017,205.5,,,,
7/18/2017,207.5,,,,
7/19/2017,206.3,,,,
7/20/2017,204.5,,,,
7/21/2017,203.7,,,,
7/22/2017,203.5,,,,
7/23/2017,205.4,,,,
7/24/2017,205.4,,,,
7/25/2017,205,,,,
7/26/2017,203.7,,,,
7/27/2017,204.4,,,,
7/28/2017,203.2,,,,
7/29/2017,,,,,
7/30/2017,204.1,,,,
7/31/2017,205.5,,,,
8/1/2017,203.7,,,,
8/2/2017,203.9,,,,
8/3/2017,201.8,,,,
8/4/2017,203,,,,
8/5/2017,203.9,,,,
8/6/2017,,,,,
8/7/2017,205.4,,,,
8/8/2017,204.7,,,,
8/9/2017,203.7,,,,
8/10/2017,202.8,,,,
8/11/2017,202.6,,,,
8/12/2017,204,,,,
8/13/2017,,,,,
8/14/2017,204.5,,,,
8/15/2017,203.5,,,,
8/16/2017,203,,,,
8/17/2017,203.1,,,,
8/18/2017,202.9,,,,
8/19/2017,,,,,
8/20/2017,204.8,,,,
8/21/2017,204.9,,,,
8/22/2017,203.2,,,,
8/23/2017,202.4,,,,
8/24/2017,203.1,,,,
8/25/2017,202.3,,,,
8/26/2017,202.6,,,,
8/27/2017,,,,,
8/28/2017,203.2,,,,
8/29/2017,203.2,,,,
8/30/2017,203.7,,,,
8/31/2017,,,,,
9/1/2017,203.8,,,,
9/2/2017,,,,,
9/3/2017,,,,,
9/4/2017,,,,,
9/5/2017,,,,,
9/6/2017,206.5,,,,
9/7/2017,205.5,,,,
9/8/2017,204.8,,,,
9/9/2017,,,,,
9/10/2017,,,,,
9/11/2017,205.2,,,,
9/12/2017,205.2,,,,
9/13/2017,205.1,,,,
9/14/2017,205.5,,,,
9/15/2017,204.1,,,,
9/16/2017,,,,,
9/17/2017,,,,,
9/18/2017,205.6,,,,
9/19/2017,204.5,,,,
9/20/2017,204.7,,,,
9/21/2017,203.5,,,,
9/22/2017,203.7,,,,
9/23/2017,,,,,
9/24/2017,,,,,
9/25/2017,204.3,,,,
9/26/2017,205.5,,,,
9/27/2017,205.1,,,,
9/28/2017,205.5,,,,
9/29/2017,205.9,,,,
9/30/2017,,,,,
10/1/2017,,,,,
10/2/2017,206,,,,
10/3/2017,205.3,,,,
10/4/2017,205.9,,,,
10/5/2017,205.4,,,,
10/6/2017,205,,,,
10/7/2017,,,,,
10/8/2017,,,,,
10/9/2017,206.9,,,,
10/10/2017,208.5,,,,
10/11/2017,209.2,,,,
10/12/2017,208.3,,,,
10/13/2017,207.5,,,,
10/14/2017,,,,,
10/15/2017,,,,,
10/16/2017,208.1,,,,
10/17/2017,209.6,,,,
10/18/2017,208.3,,,,
10/19/2017,207.1,,,,
10/20/2017,207.2,,,,
10/21/2017,,,,,
10/22/2017,,,,,
10/23/2017,207.6,,,,
10/24/2017,205.8,,,,
10/25/2017,206.1,,,,
10/26/2017,207.1,,,,
10/27/2017,206.7,,,,
10/28/2017,,,,,
10/29/2017,,,,,
10/30/2017,207.2,,,,
10/31/2017,206.4,,,,
11/1/2017,206.2,,,,
11/2/2017,204.2,,,,
11/3/2017,205.2,,,,
11/4/2017,205.4,,,,
11/5/2017,,,,,
11/6/2017,206.7,,,,
11/7/2017,207.3,,,,
11/8/2017,206.5,,,,
11/9/2017,206.2,,,,
11/10/2017,205.5,,,,
11/11/2017,,,,,
11/12/2017,,,,,
11/13/2017,205.2,,,,
11/14/2017,206.4,,,,
11/15/2017,205.3,,,,
11/16/2017,205.1,,,,
11/17/2017,,,,,
11/18/2017,,,,,
11/19/2017,205.5,,,,
11/20/2017,207.1,,,,
11/21/2017,205.7,,,,
11/22/2017,206,,,,
11/23/2017,205.3,,,,
11/24/2017,,,,,
11/25/2017,,,,,
11/26/2017,,,,,
11/27/2017,208.2,,,,
11/28/2017,208.6,,,,
11/29/2017,207.1,,,,
11/30/2017,207.6,,,,
12/1/2017,207.2,,,,
12/2/2017,206.3,,,,
12/3/2017,,,,,
12/4/2017,207.9,,,,
12/5/2017,206.4,,,,
12/6/2017,206.6,,,,
12/7/2017,204.5,,,,
12/8/2017,204,,,,
12/9/2017,205.6,,,,
12/10/2017,,,,,
12/11/2017,207.2,,,,
12/12/2017,207.3,,,,
12/13/2017,206.2,,,,
12/14/2017,206,,,,
12/15/2017,205.7,,,,
12/16/2017,205.9,,,,
12/17/2017,,,,,
12/18/2017,206.6,,,,
12/19/2017,206.2,,,,
12/20/2017,,,,,
12/21/2017,,,,,
12/22/2017,,,,,
12/23/2017,209.2,,,,
12/24/2017,,,,,
12/25/2017,,,,,
12/26/2017,,,,,
12/27/2017,207.7,,,,
12/28/2017,208.1,,,,
12/29/2017,208.5,,,,
12/30/2017,,,,,
12/31/2017,,,,,
1/1/2018,,,,,
1/2/2018,207.9,,,,
1/3/2018,207.6,,,,
1/4/2018,206.9,,,,
1/5/2018,207.9,,,,
1/6/2018,207.5,,,,
1/7/2018,,,,,
1/8/2018,209.4,,,,
1/9/2018,208.9,,,,
1/10/2018,209.5,,,,
1/11/2018,207.8,,,,
1/12/2018,207.6,,,,
1/13/2018,,,,,
1/14/2018,,,,,
1/15/2018,208.7,,,,
1/16/2018,208.4,,,,
1/17/2018,208.5,,,,
1/18/2018,207.1,,,,
1/19/2018,,,,,
1/20/2018,,,,,
1/21/2018,,,,,
1/22/2018,207.6,,,,
1/23/2018,208.5,,,,
1/24/2018,209.7,,,,
1/25/2018,208,,,,
1/26/2018,207.8,,,,
1/27/2018,,,,,
1/28/2018,,,,,
1/29/2018,209.2,,,,
1/30/2018,208,,,,
1/31/2018,207.4,,,,
2/1/2018,208.8,,,,
2/2/2018,207.6,,,,
2/3/2018,,,,,
2/4/2018,,,,,
2/5/2018,208.3,,,,
2/6/2018,209.3,,,,
2/7/2018,208.7,,,,
2/8/2018,206.8,,,,
2/9/2018,206.6,,,,
2/10/2018,,,,,
2/11/2018,,,,,
2/12/2018,207.4,,,,
2/13/2018,208.5,,,,
2/14/2018,209.8,,,,
2/15/2018,208.6,,,,
2/16/2018,208.3,,,,
2/17/2018,,,,,
2/18/2018,,,,,
2/19/2018,208.1,,,,
2/20/2018,207.6,,,,
2/21/2018,207.5,,,,
2/22/2018,206.2,,,,
2/23/2018,205.5,,,,
2/24/2018,206.8,,,,
2/25/2018,,,,,
2/26/2018,208,,,,
2/27/2018,206.6,,,,
2/28/2018,207.3,,,,
3/1/2018,206.3,,,,
3/2/2018,205.9,,,,
3/3/2018,,,,,
3/4/2018,,,,,
3/5/2018,207.9,,,,
3/6/2018,208.9,,,,
3/7/2018,209.7,,,,
3/8/2018,207,,,,
3/9/2018,208,,,,
3/10/2018,208.1,,,,
3/11/2018,,,,,
3/12/2018,208.6,,,,
3/13/2018,209.3,,,,
3/14/2018,209,,,,
3/15/2018,209.1,,,,
3/16/2018,,,,,
3/17/2018,,,,,
3/18/2018,,,,,
3/19/2018,210.9,,,,
3/20/2018,210.3,,,,
3/21/2018,211,,,,
3/22/2018,210.4,,,,
3/23/2018,209.6,,,,
3/24/2018,210.7,,,,
3/25/2018,,,,,
3/26/2018,211.9,,,,
3/27/2018,210.8,,,,
3/28/2018,210.2,,,,
3/29/2018,208.9,,,,
3/30/2018,208.2,,,,
3/31/2018,210.2,,,,
4/1/2018,,,,,
4/2/2018,210.8,,,,
4/3/2018,2.9.5,,,,
4/4/2018,210.8,,,,
4/5/2018,208.8,,,,
4/6/2018,208.5,,,,
4/7/2018,209.4,,,,
4/8/2018,,,,,
4/9/2018,208.8,,,,
4/10/2018,209,,,,
4/11/2018,209.3,,,,
4/12/2018,210.4,,,,
4/13/2018,209.7,,,,
4/14/2018,,,,,
4/15/2018,,,,,
4/16/2018,210.9,,,,
4/17/2018,211.3,,,,
4/18/2018,210.2,,,,
4/19/2018,209,,,,
4/20/2018,210.3,,,,
4/21/2018,,,,,
4/22/2018,,,,,
4/23/2018,210.7,,,,
4/24/2018,211.2,,,,
4/25/2018,211,,,,
4/26/2018,210.7,,,,
4/27/2018,209.6,,,,
4/28/2018,,,,,
4/29/2018,,,,,
4/30/2018,212.9,,,,
5/1/2018,212,,,,
5/2/2018,211.7,,,,
5/3/2018,210.3,,,,
5/4/2018,209.3,,,,
5/5/2018,,,,,
5/6/2018,,,,,
5/7/2018,212.3,,,,
5/8/2018,213.9,,,,
5/9/2018,212.4,,,,
5/10/2018,211.2,,,,
5/11/2018,211.1,,,,
5/12/2018,210.5,,,,
5/13/2018,,,,,
5/14/2018,212,,,,
5/15/2018,212,,,,
5/16/2018,211.3,,,,
5/17/2018,209.5,,,,
5/18/2018,209.8,,,,
5/19/2018,209.9,,,,
5/20/2018,,,,,
5/21/2018,210.3,,,,
5/22/2018,211.1,,,,
5/23/2018,210,,,,
5/24/2018,210.2,,,,
5/25/2018,210.2,,,,
5/26/2018,210.3,,,,
5/27/2018,,,,,
5/28/2018,212.2,,,,
5/29/2018,211.3,,,,
5/30/2018,211.4,,,,
5/31/2018,210.1,,,,
6/1/2018,209.7,,,,
6/2/2018,,,,,
6/3/2018,,,,,
6/4/2018,212.1,,,,
6/5/2018,211.3,,,,
6/6/2018,210.2,,,,
6/7/2018,210.7,,,,
6/8/2018,210,,,,
6/9/2018,210.3,,,,
6/10/2018,,,,,
6/11/2018,211.3,,,,
6/12/2018,211.3,,,,
6/13/2018,212.5,,,,
6/14/2018,212.1,,,,
6/15/2018,212.4,,,,
6/16/2018,,,,,
6/17/2018,,,,,
6/18/2018,212.2,,,,
6/19/2018,212.4,,,,
6/20/2018,211.1,,,,
6/21/2018,210.8,,,,
6/22/2018,209.2,,,,
6/23/2018,210.4,,,,
6/24/2018,,,,,
6/25/2018,210.8,,,,
6/26/2018,211,,,,
6/27/2018,212.2,,,,
6/28/2018,210.5,,,,
6/29/2018,210.1,,,,
6/30/2018,211.3,,,,
7/1/2018,209.7,,,,
7/2/2018,,,,,
7/3/2018,205.9,,,,
7/4/2018,207.4,,,,
7/5/2018,207.3,,,,
7/6/2018,207.8,,,,
7/7/2018,208.1,,,,
7/8/2018,207.7,,,,
7/9/2018,208.3,,,,
7/10/2018,208.4,,,,
7/11/2018,208.6,,,,
7/12/2018,207.5,,,,
7/13/2018,207.1,,,,
7/14/2018,206.6,,,,
7/15/2018,,,,,
7/16/2018,208.7,,,,
7/17/2018,208.1,,,,
7/18/2018,206.6,,,,
7/19/2018,206.2,,,,
7/20/2018,206.4,,,,
7/21/2018,,,,,
7/22/2018,,,,,
7/23/2018,206.9,,,,
7/24/2018,206.4,,,,
7/25/2018,205.7,,,,
7/26/2018,206,,,,
7/27/2018,205.3,,,,
7/28/2018,205.9,,,,
7/29/2018,,,,,
7/30/2018,207.7,,,,
7/31/2018,206.3,,,,
8/1/2018,205.9,,,,
8/2/2018,205,,,,
8/3/2018,204.7,,,,
8/4/2018,205.7,,,,
8/5/2018,,,,,
8/6/2018,206.8,,,,
8/7/2018,207.7,,,,
8/8/2018,205.4,,,,
8/9/2018,205.4,,,,
8/10/2018,204.7,,,,
8/11/2018,205.4,,,,
8/12/2018,,,,,
8/13/2018,208.4,,,,
8/14/2018,208,,,,
8/15/2018,206.6,,,,
8/16/2018,206.5,,,,
8/17/2018,204.5,,,,
8/18/2018,204,,,,
8/19/2018,204.9,,,,
8/20/2018,204.9,,,,
8/21/2018,204.7,,,,
8/22/2018,204.9,,,,
8/23/2018,204.9,,,,
8/24/2018,,,,,
8/25/2018,,,,,
8/26/2018,,,,,
8/27/2018,205.2,,,,
8/28/2018,206,,,,
8/29/2018,204.7,,,,
8/30/2018,203.6,,,,
8/31/2018,204.2,,,,
9/1/2018,202.8,,,,
9/2/2018,,,,,
9/3/2018,,,,,
9/4/2018,,,,,
9/5/2018,,,,,
9/6/2018,,,,,
9/7/2018,,,,,
9/8/2018,,,,,
9/9/2018,,,,,
9/10/2018,,,,,
9/11/2018,204.2,,,,
9/12/2018,202.4,,,,
9/13/2018,202,,,,
9/14/2018,201.5,,,,
9/15/2018,203.8,,,,
9/16/2018,202.9,,,,
9/17/2018,204.2,,,,
9/18/2018,204.2,,,,
9/19/2018,203.1,,,,
9/20/2018,202.6,,,,
9/21/2018,201.8,,,,
9/22/2018,201.9,,,,
9/23/2018,,,,,
9/24/2018,201.8,,,,
9/25/2018,203.9,,,,
9/26/2018,202.3,,,,
9/27/2018,201,,,,
9/28/2018,201.6,,,,
9/29/2018,200.9,,,,
9/30/2018,201.6,,,,
10/1/2018,200.7,,,,
10/2/2018,199.5,,,,
10/3/2018,199.2,,,,
10/4/2018,199.4,,,,
10/5/2018,200.6,,,,
10/6/2018,201.9,,,,
10/7/2018,,,,,
10/8/2018,200.3,,,,
10/9/2018,200,,,,
10/10/2018,199.3,,,,
10/11/2018,199.3,,,,
10/12/2018,199.4,,,,
10/13/2018,,,,,
10/14/2018,,,,,
10/15/2018,201.4,,,,
10/16/2018,199.9,,,,
10/17/2018,200.1,,,,
10/18/2018,199.3,,,,
10/19/2018,198.8,,,,
10/20/2018,199.1,,,,
10/21/2018,,,,,
10/22/2018,199.8,,,,
10/23/2018,199.6,,,,
10/24/2018,198.9,,,,
10/25/2018,197.3,,,,
10/26/2018,199.4,,,,
10/27/2018,199.1,,,,
10/28/2018,198.6,,,,
10/29/2018,198.1,,,,
10/30/2018,199.3,,,,
10/31/2018,197.1,,,,
11/1/2018,197.4,,,,
11/2/2018,196.9,,,,
11/3/2018,198,,,,
11/4/2018,199.3,,,,
11/5/2018,198.5,,,,
11/6/2018,197.4,,,,
11/7/2018,196.6,,,,
11/8/2018,195.7,,,,
11/9/2018,196.2,,,,
11/10/2018,196.5,,,,
11/11/2018,197.5,,,,
11/12/2018,195.3,,,,
11/13/2018,196.6,,,,
11/14/2018,196.6,,,,
11/15/2018,196.8,,,,
11/16/2018,195.3,,,,
11/17/2018,195.8,,,,
11/18/2018,,,,,
11/19/2018,197.7,,,,
11/20/2018,197.2,,,,
11/21/2018,195.7,,,,
11/22/2018,196,,,,
11/23/2018,196.4,,,,
11/24/2018,196,,,,
11/25/2018,,,,,
11/26/2018,196.4,,,,
11/27/2018,197.5,,,,
11/28/2018,196,,,,
11/29/2018,195.1,,,,
11/30/2018,195.8,,,,
12/1/2018,195.7,,,,
12/2/2018,196.2,,,,
12/3/2018,196.7,,,,
12/4/2018,196.4,,,,
12/5/2018,196.4,,,,
12/6/2018,197.5,,,,
12/7/2018,195.8,,,,
12/8/2018,,,,,
12/9/2018,196.5,,,,
12/10/2018,196.5,,,,
12/11/2018,192.7,,,,
12/12/2018,193,,,,
12/13/2018,196.1,,,,
12/14/2018,,,,,
12/15/2018,,,,,
12/16/2018,,,,,
12/17/2018,197.2,,,,
12/18/2018,198.1,,,,
12/19/2018,196,,,,
12/20/2018,195.9,,,,
12/21/2018,196.6,,,,
12/22/2018,196.2,,,,
12/23/2018,,,,,
12/24/2018,,,,,
12/25/2018,197,,,,
12/26/2018,196.2,,,,
12/27/2018,,,,,
12/28/2018,195.5,,,,
12/29/2018,195.9,,,,
12/30/2018,196.8,,,,
12/31/2018,197.7,,,,
1/1/2019,198.1,,,,
1/2/2019,196.8,,,,
1/3/2019,196.8,,,,
1/4/2019,195.6,,,,
1/5/2019,197.4,,,,
1/6/2019,197.8,,,,
1/7/2019,198.2,,,,
1/8/2019,197.1,,,,
1/9/2019,197.4,,,,
1/10/2019,196.4,,,,
1/11/2019,195.1,,,,
1/12/2019,195.3,,,,
1/13/2019,,,,,
1/14/2019,196.9,,,,
1/15/2019,197.1,,,,
1/16/2019,197.4,,,,
1/17/2019,197.2,,,,
1/18/2019,197.6,,,,
1/19/2019,,,,,
1/20/2019,198.6,,,,
1/21/2019,198.9,,,,
1/22/2019,198.5,,,,
1/23/2019,197.1,,,,
1/24/2019,195.6,,,,
1/25/2019,195,,,,
1/26/2019,195.7,,,,
1/27/2019,195,,,,
1/28/2019,194.9,,,,
1/29/2019,195.3,,,,
1/30/2019,194.7,,,,
1/31/2019,195.2,,,,
2/1/2019,195.2,,,,
2/2/2019,197.2,,,,
2/3/2019,,,,,
2/4/2019,195.5,,,,
2/5/2019,198.3,,,,
2/6/2019,196.9,,,,
2/7/2019,195.5,,,,
2/8/2019,194.7,,,,
2/9/2019,195.5,,,,
2/10/2019,193.8,,,,
2/11/2019,195.3,,,,
2/12/2019,195.3,,,,
2/13/2019,196.7,,,,
2/14/2019,,,,,
2/15/2019,197.6,,,,
2/16/2019,197.4,,,,
2/17/2019,,,,,
2/18/2019,195.5,,,,
2/19/2019,193.7,,,,
2/20/2019,194.2,,,,
2/21/2019,193.1,,,,
2/22/2019,192.7,,,,
2/23/2019,193.4,,,,
2/24/2019,193.1,,,,
2/25/2019,193.6,,,,
2/26/2019,194.3,,,,
2/27/2019,193.3,,,,
2/28/2019,193.2,,,,
3/1/2019,193.4,,,,
3/2/2019,193.8,,,,
3/3/2019,,,,,
3/4/2019,195.6,,,,
3/5/2019,196.6,,,,
3/6/2019,194.3,,,,
3/7/2019,193.5,,,,
3/8/2019,192.9,,,,
3/9/2019,193.7,,,,
3/10/2019,193.9,,,,
3/11/2019,194.2,,,,
3/12/2019,193.6,,,,
3/13/2019,193.6,,,,
3/14/2019,192.9,,,,
3/15/2019,193.8,,,,
3/16/2019,194.4,,,,
3/17/2019,,,,,
3/18/2019,195.7,,,,
3/19/2019,194.6,,,,
3/20/2019,194.2,,,,
3/21/2019,192.2,,,,
3/22/2019,191.6,,,,
3/23/2019,193.7,,,,
3/24/2019,,,,,
3/25/2019,194.1,,,,
3/26/2019,192.9,,,,
3/27/2019,194,,,,
3/28/2019,193.2,,,,
3/29/2019,193.8,,,,
3/30/2019,,,,,
3/31/2019,,,,,
4/1/2019,196.2,,,,
4/2/2019,195,,,,
4/3/2019,193.6,,,,
4/4/2019,193.5,,,,
4/5/2019,193.8,,,,
4/6/2019,195.1,,,,
4/7/2019,195.3,,,,
4/8/2019,196.5,,,,
4/9/2019,194.7,,,,
4/10/2019,194.5,,,,
4/11/2019,194.6,,,,
4/12/2019,194.7,,,,
4/13/2019,194.2,,,,
4/14/2019,194,,,,
4/15/2019,194.8,,,,
4/16/2019,194.4,,,,
4/17/2019,194.3,,,,
4/18/2019,193.7,,,,
4/19/2019,193.2,,,,
4/20/2019,194.3,,,,
4/21/2019,192.2,,,,
4/22/2019,193.6,,,,
4/23/2019,192.5,,,,
4/24/2019,193.8,,,,
4/25/2019,194.2,,,,
4/26/2019,,,,,
4/27/2019,195.5,,,,
4/28/2019,,,,,
4/29/2019,,,,,
4/30/2019,,,,,
5/1/2019,,,,,
5/2/2019,,,,,
5/3/2019,,,,,
5/4/2019,,,,,
5/5/2019,,,,,
5/6/2019,195.7,,,,
5/7/2019,195,,,,
5/8/2019,196.3,,,,
5/9/2019,196.8,,,,
5/10/2019,195.5,,,,
5/11/2019,,,,,
5/12/2019,,,,,
5/13/2019,197.1,,,,
5/14/2019,195.5,,,,
5/15/2019,194.7,,,,
5/16/2019,194.9,,,,
5/17/2019,194.3,,,,
5/18/2019,195.1,,,,
5/19/2019,,,,,
5/20/2019,196.6,,,,
5/21/2019,196.5,,,,
5/22/2019,196.3,,,,
5/23/2019,195.1,,,,
5/24/2019,195.8,,,,
5/25/2019,195.1,,,,
5/26/2019,,,,,
5/27/2019,196.5,,,,
5/28/2019,195.5,,,,
5/29/2019,195.4,,,,
5/30/2019,195.3,,,,
5/31/2019,195.1,,,,
6/1/2019,196.7,,,,
6/2/2019,197.1,,,,
6/3/2019,198.4,,,,
6/4/2019,195.7,,,,
6/5/2019,194.9,,,,
6/6/2019,,,,,
6/7/2019,196,,,,
6/8/2019,194.9,,,,
6/9/2019,,,,,
6/10/2019,196.5,,,,
6/11/2019,195.8,,,,
6/12/2019,195.6,,,,
6/13/2019,195,,,,
6/14/2019,195.1,,,,
6/15/2019,,,,,
6/16/2019,195.6,,,,
6/17/2019,,,,,
6/18/2019,,,,,
6/19/2019,,,,,
6/20/2019,,,,,
6/21/2019,,,,,
6/22/2019,194,,,,
6/23/2019,,,,,
6/24/2019,195.1,,,,
6/25/2019,194.9,,,,
6/26/2019,196.8,,,,
6/27/2019,196.6,,,,
6/28/2019,194.4,,,,
6/29/2019,,,,,
6/30/2019,,,,,
7/1/2019,198.2,,,,
7/2/2019,197,,,,
7/3/2019,196.9,,,,
7/4/2019,195.6,,,,
7/5/2019,195.7,,,,
7/6/2019,196.2,,,,
7/7/2019,,,,,
7/8/2019,196.6,,,,
7/9/2019,,,,,
7/10/2019,197,,,,
7/11/2019,197.2,,,,
7/12/2019,196.4,,,,
7/13/2019,,,,,
7/14/2019,,,,,
7/15/2019,200.1,,,,
7/16/2019,198,,,,
7/17/2019,197.3,,,,
7/18/2019,196.8,,,,
7/19/2019,197.7,,,,
7/20/2019,197.2,,,,
7/21/2019,197.2,,,,
7/22/2019,199.4,,,,
7/23/2019,197.9,,,,
7/24/2019,197.2,,,,
7/25/2019,197.4,,,,
7/26/2019,197.6,,,,
7/27/2019,197.1,,,,
7/28/2019,,,,,
7/29/2019,197.4,,,,
7/30/2019,,,,,
7/31/2019,198.7,,,,
8/1/2019,198.7,,,,
8/2/2019,,,,,
8/3/2019,198.8,,,,
8/4/2019,,,,,
8/5/2019,197.7,,,,
8/6/2019,197.1,,,,
8/7/2019,196.6,,,,
8/8/2019,196.2,,,,
8/9/2019,197.3,,,,
8/10/2019,196.7,,,,
8/11/2019,,,,,
8/12/2019,198.1,,,,
8/13/2019,197.8,,,,
8/14/2019,196.7,,,,
8/15/2019,198,,,,
8/16/2019,198.8,,,,
8/17/2019,,,,,
8/18/2019,,,,,
8/19/2019,198.8,,,,
8/20/2019,197.8,,,,
8/21/2019,197.4,,,,
8/22/2019,197.7,,,,
8/23/2019,,,,,
8/24/2019,,,,,
8/25/2019,,,,,
8/26/2019,197.9,,,,
8/27/2019,197.6,,,,
8/28/2019,197.9,,,,
8/29/2019,197.6,,,,
8/30/2019,196.5,,,,
8/31/2019,196.6,,,,
9/1/2019,,,,,
9/2/2019,,,,,
9/3/2019,198.5,,,,
9/4/2019,200,,,,
9/5/2019,198.4,,,,
9/6/2019,198.2,,,,
9/7/2019,,,,,
9/8/2019,198.6,,,,
9/9/2019,198.8,,,,
9/10/2019,199.1,,,,
9/11/2019,197.5,,,,
9/12/2019,197.4,,,,
9/13/2019,,,,,
9/14/2019,,,,,
9/15/2019,,,,,
9/16/2019,200,,,,
9/17/2019,200.3,,,,
9/18/2019,199.3,,,,
9/19/2019,198,,,,
9/20/2019,198.8,,,,
9/21/2019,198.7,,,,
9/22/2019,198.1,,,,
9/23/2019,199.3,,,,
9/24/2019,199.9,,,,
9/25/2019,199.5,,,,
9/26/2019,199.1,,,,
9/27/2019,198.1,,,,
9/28/2019,197.6,,,,
9/29/2019,198.2,,,,
9/30/2019,200.7,,,,
10/1/2019,199.2,,,,
10/2/2019,198.3,,,,
10/3/2019,198.7,,,,
10/4/2019,197.9,,,,
10/5/2019,197.5,,,,
10/6/2019,,,,,
10/7/2019,198.7,,,,
10/8/2019,199.2,,,,
10/9/2019,199.7,,,,
10/10/2019,198.3,,,,
10/11/2019,196.6,,,,
10/12/2019,196.6,,,,
10/13/2019,,,,,
10/14/2019,197.6,,,,
10/15/2019,196.4,,,,
10/16/2019,197.3,,,,
10/17/2019,195.9,,,,
10/18/2019,195.6,,,,
10/19/2019,195.9,,,,
10/20/2019,195.5,,,,
10/21/2019,197,,,,
